Customer_ID,Age,Gender,Region,Income,Total_Purchases,Avg_Order_Value,Total_Spend,Signup_Date,Churn,Row_Notes
CUST100285,50.0,Female,South,28589.21,11,2211.22,17061.73,2022-08-15,No,auto-generated record
CUST100286,28.0,Male,West,33481.6,6,1651.0,9845.37,2023-03-30,No,auto-generated record
CUST100287,36.0,Female,East,,14,1890.89,26219.03,2022-10-10,Yes,auto-generated record
CUST100288,43.0,Male,North,15000.0,6,2338.82,15060.35,2022-09-23,No,auto-generated record
CUST100289,37.0,Male,North,68540.38,11,3683.08,28586.74,2023-12-21,No,auto-generated record
CUST100290,56.0,Female,North,25603.0,8,1585.05,13155.38,2023-04-25,No,auto-generated record
CUST100291,43.0,Female,North,45426.38,10,862.11,9279.47,2022-09-27,No,auto-generated record
CUST100292,49.0,Female,North,51783.53,7,1849.61,11872.0,2023-04-05,Yes,auto-generated record
CUST100293,28.0,Male,North,68254.82,8,1768.49,12540.35,2023-03-17,No,auto-generated record
CUST100294,38.0,Male,Central,58060.25,14,2638.84,33418.16,2023-04-13,No,auto-generated record
CUST100295,38.0,Male,North,38482.53,3,3036.4,7372.54,2022-07-22,Yes,auto-generated record
CUST100296,44.0,Male,East,,15,1612.94,19224.69,2024-01-16,No,auto-generated record
CUST100297,44.0,Male,North,64235.11,9,1901.36,18193.11,2023-11-22,No,auto-generated record
CUST100298,38.0,Female,North,77361.35,11,2992.14,23982.19,2023-05-24,Yes,auto-generated record
CUST100299,45.0,Female,West,64990.87,14,1306.53,19835.22,2023-08-13,Yes,auto-generated record
CUST100300,63.0,Female,Central,63529.02,17,100.0,1798.99,2022-12-30,No,auto-generated record
CUST100301,38.0,Female,East,53318.23,8,2287.97,13937.62,2022-07-31,No,auto-generated record
CUST100302,30.0,Male,North,83670.08,16,2461.58,40502.51,2022-09-08,No,auto-generated record
CUST100303,53.0,,Central,47903.92,10,2317.45,23716.72,2022-10-25,Yes,auto-generated record
CUST100304,56.0,Female,North,55192.9,14,1167.77,15213.8,2023-11-07,Yes,auto-generated record
CUST100305,40.0,Male,South,64894.24,14,898.91,11971.77,2023-03-02,No,auto-generated record
CUST100306,50.0,Female,East,84437.48,13,2315.35,28226.32,2023-05-26,Yes,auto-generated record
CUST100307,18.0,Male,Central,21240.67,9,1418.99,12990.38,2023-03-01,Yes,auto-generated record
CUST100308,44.0,Female,Central,77163.42,11,1009.82,10678.51,2023-12-23,No,auto-generated record
CUST100309,36.0,Female,East,78068.64,6,1705.39,8798.32,2022-09-17,Yes,auto-generated record
CUST100310,65.0,Male,South,70664.75,13,1432.35,14248.49,2022-01-04,No,auto-generated record
CUST100311,41.0,Female,Central,24995.34,13,1478.57,16499.68,2022-09-14,No,auto-generated record
CUST100312,60.0,Male,Central,51737.17,12,1562.48,18056.86,2023-12-13,Yes,auto-generated record
CUST100313,36.0,Female,Central,54768.21,12,796.01,9662.18,2023-03-24,No,auto-generated record
CUST100314,35.0,Female,West,62136.73,10,2140.6,19025.26,2022-08-24,No,auto-generated record
CUST100315,32.0,,North,33890.82,6,127.37,787.8,2023-02-26,Yes,auto-generated record
CUST100316,24.0,Female,South,49305.66,11,1388.91,14990.71,2022-10-03,No,auto-generated record
CUST100317,31.0,Male,East,68587.88,11,2647.66,29947.31,2023-04-16,Yes,auto-generated record
CUST100318,51.0,Male,East,52007.19,11,2105.05,16583.08,2023-06-19,No,auto-generated record
CUST100319,20.0,Female,Central,47086.14,7,2467.03,18357.93,2023-08-29,No,auto-generated record
CUST100320,39.0,Female,South,49886.03,5,336.25,1793.37,2024-06-12,Yes,auto-generated record
CUST100321,52.0,Male,West,36676.16,8,1456.56,10545.85,2022-11-09,No,auto-generated record
CUST100322,41.0,Male,South,52347.0,10,3041.89,23049.12,2022-04-24,Yes,auto-generated record
CUST100323,44.0,Male,West,55782.97,7,1803.04,9157.7,2022-05-27,Yes,auto-generated record
CUST100324,42.0,Female,North,72494.04,12,640.15,8274.83,2023-07-03,No,auto-generated record
CUST100325,44.0,Female,East,45402.41,12,1485.41,16979.55,2022-06-19,No,auto-generated record
CUST100326,18.0,Female,North,28405.98,7,2100.33,14741.03,2024-01-11,Yes,auto-generated record
CUST100327,56.0,Male,North,54461.87,6,1353.29,6890.4,2022-10-25,No,auto-generated record
CUST100328,43.0,Male,Central,43507.87,8,1972.05,13784.78,2024-06-07,Yes,auto-generated record
CUST100329,,Male,South,66101.09,11,1403.81,14040.93,2023-08-23,No,auto-generated record
CUST100330,35.0,Female,Central,46909.81,10,3149.97,33527.06,2022-11-12,Yes,auto-generated record
CUST100331,37.0,Male,East,29544.56,8,2102.4,18464.6,2024-05-25,No,auto-generated record
CUST100332,46.0,Female,North,71106.78,13,1702.21,24181.67,2023-02-16,No,auto-generated record
CUST100333,24.0,Male,West,52311.32,15,2320.13,25633.97,2023-08-25,Yes,auto-generated record
CUST100334,23.0,Male,North,56563.72,10,1698.37,15461.25,2023-09-02,No,auto-generated record
CUST100335,23.0,Female,Central,60506.78,12,1877.87,24148.87,2023-03-07,No,auto-generated record
CUST100336,49.0,Female,North,80150.82,13,1099.98,12000.91,2023-07-27,No,auto-generated record
CUST100337,27.0,Male,West,38103.72,9,2208.89,21401.75,2024-06-01,Yes,auto-generated record
CUST100338,40.0,Male,North,,13,2546.98,34518.14,2023-12-12,No,auto-generated record
CUST100339,25.0,Male,South,55248.64,11,2108.68,19992.75,2022-10-15,No,auto-generated record
CUST100340,38.0,Male,Central,58885.29,14,821.9,11959.73,2023-08-31,Yes,auto-generated record
CUST100341,32.0,Male,East,54288.72,12,1380.97,14862.69,2023-11-22,No,auto-generated record
CUST100342,30.0,Female,West,47093.05,13,1369.4,16196.48,2024-01-29,No,auto-generated record
CUST100343,52.0,Male,West,65877.98,7,2075.29,10618.73,2024-01-22,No,auto-generated record
CUST100344,40.0,Male,North,58972.19,7,1869.75,10885.19,2023-04-01,Yes,auto-generated record
CUST100345,27.0,Female,Central,66767.1,11,1989.37,19709.97,2023-02-13,No,auto-generated record
CUST100346,67.0,Female,Central,93223.06,11,1439.42,13115.38,2024-02-03,No,auto-generated record
CUST100347,27.0,Female,North,36863.05,9,1312.77,12776.4,2023-09-12,No,auto-generated record
CUST100348,24.0,Male,East,88529.43,15,2200.66,33967.54,2024-02-27,No,auto-generated record
CUST100349,18.0,Female,South,71308.3,11,1815.8,16069.16,2022-10-27,No,auto-generated record
CUST100350,58.0,Female,West,43387.5,10,1853.28,17355.31,2023-01-14,No,auto-generated record
CUST100351,41.0,Male,North,56418.43,9,908.31,5782.88,2023-01-11,No,auto-generated record
CUST100352,42.0,Female,East,59023.06,8,2143.17,12152.69,2023-08-29,No,auto-generated record
CUST100353,52.0,Male,West,83051.52,19,1306.05,19383.88,2024-06-06,Yes,auto-generated record
CUST100354,40.0,Female,West,41107.71,11,1594.43,17096.36,2022-09-09,Yes,auto-generated record
CUST100355,47.0,Female,North,91228.95,14,1264.04,15560.06,2022-12-07,Yes,auto-generated record
CUST100356,59.0,Other,Central,44790.92,11,2020.83,24292.23,2022-06-07,No,auto-generated record
CUST100357,42.0,Male,South,52600.03,13,1497.29,19901.32,2024-01-28,No,auto-generated record
CUST100358,48.0,Female,West,49883.94,8,2600.66,17805.82,2023-09-03,Yes,auto-generated record
CUST100359,,Male,East,36558.86,7,2224.62,13871.31,2022-06-12,Yes,auto-generated record
CUST100360,40.0,Female,North,38233.34,10,1902.69,17624.19,2023-02-19,Yes,auto-generated record
CUST100361,56.0,Female,West,52735.91,10,599.37,4656.17,2022-06-03,No,auto-generated record
CUST100362,46.0,Female,West,55513.65,7,2130.89,16325.18,2023-02-17,Yes,auto-generated record
CUST100363,42.0,Male,West,48037.32,8,1475.2,12478.92,2023-04-25,Yes,auto-generated record
CUST100364,18.0,Female,Central,35260.59,11,1499.96,12080.59,2023-02-20,No,auto-generated record
CUST100365,28.0,Male,South,15000.0,6,2090.8,11896.52,2024-05-10,Yes,auto-generated record
CUST100366,30.0,Female,South,50489.84,12,2431.81,24995.73,2022-06-21,Yes,auto-generated record
CUST100367,38.0,Male,North,91557.69,14,2036.53,26241.25,2022-05-28,No,auto-generated record
CUST100368,43.0,Male,East,89093.59,12,1875.88,21952.0,2024-05-31,Yes,auto-generated record
CUST100369,41.0,Male,South,79513.08,12,2563.59,27234.71,2023-04-23,No,auto-generated record
CUST100370,37.0,Female,South,50523.95,9,1947.96,18564.78,2024-01-31,Yes,auto-generated record
CUST100371,43.0,Female,East,68599.84,8,1335.91,8545.41,2024-01-03,Yes,auto-generated record
CUST100372,43.0,Female,South,49818.52,7,2127.04,15533.35,2023-11-29,Yes,auto-generated record
CUST100373,49.0,Male,North,52762.3,12,1742.74,17709.16,2022-09-11,No,auto-generated record
CUST100374,18.0,Female,East,54724.27,8,1421.98,10537.57,2024-06-09,No,auto-generated record
CUST100375,51.0,Female,South,80083.78,12,402.34,3750.34,2022-08-17,Yes,auto-generated record
CUST100376,62.0,Male,East,56254.37,17,2094.84,36985.61,2022-03-02,No,auto-generated record
CUST100377,52.0,Female,Central,50314.24,8,1773.2,11544.27,2024-05-11,Yes,auto-generated record
CUST100378,33.0,Male,North,55791.64,16,2689.88,31011.89,2022-06-09,Yes,auto-generated record
CUST100379,28.0,Female,East,28344.37,12,1811.31,23218.79,2022-07-09,Yes,auto-generated record
CUST100380,38.0,Male,West,73264.61,12,1385.51,13865.37,2023-04-30,Yes,auto-generated record
CUST100381,55.0,Male,South,81306.95,10,1503.67,16297.84,2022-02-09,No,auto-generated record
CUST100382,42.0,Male,East,80329.47,18,1042.99,17577.92,2022-10-29,No,auto-generated record
CUST100383,18.0,Male,Central,65788.16,10,1329.24,11075.16,2022-05-11,Yes,auto-generated record
CUST100384,18.0,Female,South,41352.35,9,1844.44,16173.07,2023-09-08,Yes,auto-generated record
CUST100385,41.0,Female,West,54615.95,9,1575.8,13497.18,2023-10-30,No,auto-generated record
CUST100386,67.0,M,Central,49879.0,13,1892.82,20004.91,2023-10-27,No,auto-generated record
CUST100387,19.0,Female,South,57801.62,7,1664.04,10969.85,2022-11-01,Yes,auto-generated record
CUST100388,31.0,Male,Central,94893.65,13,1931.28,18727.67,2024-06-01,No,auto-generated record
CUST100389,39.0,Female,East,40715.1,11,1663.0,14859.83,2023-05-11,No,auto-generated record
CUST100390,42.0,Female,East,70919.55,14,1525.14,17411.27,2022-01-28,No,auto-generated record
CUST100391,49.0,Male,West,85916.54,10,802.7,7966.73,2023-01-15,No,auto-generated record
CUST100392,19.0,Female,South,33657.01,10,3567.13,35229.83,2024-02-06,No,auto-generated record
CUST100393,40.0,Female,West,96734.28,9,634.48,4845.49,2024-02-15,No,auto-generated record
CUST100394,30.0,Male,South,43681.98,11,2027.21,23674.92,2022-07-19,Yes,auto-generated record
CUST100395,48.0,Female,Central,59129.02,15,1863.17,24782.91,2024-02-25,No,auto-generated record
CUST100396,43.0,Female,East,66999.3,11,2148.67,18293.79,2022-05-29,Yes,auto-generated record
CUST100397,51.0,Female,South,78585.16,11,2054.79,17785.91,2024-05-16,Yes,auto-generated record
CUST100398,23.0,Male,South,67799.82,10,961.22,7019.91,2024-02-05,No,auto-generated record
CUST100399,25.0,Male,Central,49703.82,12,1311.05,13661.5,2023-11-06,Yes,auto-generated record
CUST100400,30.0,Female,West,43893.29,11,1132.46,8966.47,2024-03-18,No,auto-generated record
CUST100401,32.0,Female,East,15000.0,8,2324.69,16738.71,2023-01-28,No,auto-generated record
CUST100402,29.0,Male,South,46287.62,6,3098.74,13321.61,2022-01-23,No,auto-generated record
CUST100403,23.0,Female,South,76156.63,12,1643.28,20739.33,2023-08-26,Yes,auto-generated record
CUST100404,31.0,Male,Central,41803.3,14,1609.06,24439.16,2022-09-21,No,auto-generated record
CUST100405,18.0,Male,North,63062.13,13,2344.69,30602.64,2023-10-14,No,auto-generated record
CUST100406,50.0,Female,Central,74347.97,5,2444.45,9291.95,2023-08-09,Yes,auto-generated record
CUST100407,32.0,M,Central,59288.19,12,2043.46,24833.28,2024-01-29,Yes,auto-generated record
CUST100408,23.0,Female,South,43609.88,8,1677.46,10357.14,2023-04-20,Yes,auto-generated record
CUST100409,40.0,Female,South,48750.21,6,2011.77,12486.43,2024-03-25,No,auto-generated record
CUST100410,19.0,Male,East,51520.99,7,1854.53,13756.79,2022-07-15,No,auto-generated record
CUST100411,42.0,Male,West,27762.48,9,1890.23,17132.44,2022-12-10,No,auto-generated record
CUST100412,34.0,Female,Central,81921.99,13,1784.34,23126.71,2023-10-27,No,auto-generated record
CUST100413,,Male,Central,45290.12,12,1660.31,17123.62,2023-06-25,Yes,auto-generated record
CUST100414,44.0,Female,South,48611.28,14,967.36,10610.83,2022-11-20,No,auto-generated record
CUST100415,28.0,Female,North,43933.75,10,854.82,6225.94,2023-01-09,Yes,auto-generated record
CUST100416,48.0,Male,East,55836.94,13,1835.95,22801.21,2023-08-01,No,auto-generated record
CUST100417,39.0,Female,East,65194.19,14,2361.94,33644.54,2024-02-22,Yes,auto-generated record
CUST100418,46.0,Female,West,82133.11,13,1294.27,14118.02,2023-02-17,Yes,auto-generated record
CUST100419,18.0,Male,North,56129.53,11,2055.35,20021.57,2023-03-31,No,auto-generated record
CUST100420,32.0,Female,West,84512.56,14,2523.25,24879.44,2023-03-05,No,auto-generated record
CUST100421,32.0,Male,Central,49681.06,9,806.77,6228.65,2022-01-01,No,auto-generated record
CUST100422,53.0,Male,Central,75039.72,11,2202.57,26615.78,2024-02-12,No,auto-generated record
CUST100423,25.0,Male,Central,68503.65,10,1106.15,12066.06,2022-07-05,No,auto-generated record
CUST100424,42.0,Female,Central,61975.71,8,1231.78,8841.57,2023-09-28,No,auto-generated record
CUST100425,36.0,Male,Central,69549.16,8,1366.28,9417.32,2022-08-07,Yes,auto-generated record
CUST100426,21.0,Female,North,34806.56,12,2175.84,24517.1,2024-01-13,No,auto-generated record
CUST100427,31.0,Male,Central,79884.96,9,2764.17,24067.57,2024-02-19,Yes,auto-generated record
CUST100428,44.0,Male,South,74580.06,12,2178.08,27734.0,2023-11-30,Yes,auto-generated record
CUST100429,35.0,Female,South,60318.65,10,2091.49,18011.75,2022-06-26,Yes,auto-generated record
CUST100430,36.0,Male,East,51296.3,9,1277.94,8586.52,2022-05-26,No,auto-generated record
CUST100431,37.0,Female,Central,73057.16,14,753.26,9821.75,2023-05-21,No,auto-generated record
CUST100432,39.0,Male,East,38954.63,15,1954.28,25631.54,2024-04-27,No,auto-generated record
CUST100433,41.0,Other,South,72355.57,10,2388.61,22472.07,2022-07-28,Yes,auto-generated record
CUST100434,37.0,Other,South,74644.8,11,2988.28,28850.49,2022-01-11,Yes,auto-generated record
CUST100435,20.0,Male,Central,97881.31,8,3297.82,25637.66,2022-08-24,No,auto-generated record
CUST100436,35.0,Female,Central,55778.9,7,1286.24,8161.93,2022-07-20,No,auto-generated record
CUST100437,39.0,Female,North,82982.82,10,2669.6,20276.35,2022-06-02,No,auto-generated record
CUST100438,57.0,Male,South,75144.55,9,2260.07,17338.43,2023-09-13,Yes,auto-generated record
CUST100439,26.0,Male,South,25864.18,12,1868.87,16795.06,2023-07-02,No,auto-generated record
CUST100440,56.0,Male,North,40534.62,8,2106.13,15991.88,2024-02-16,No,auto-generated record
CUST100441,31.0,Male,East,46627.66,11,3333.38,27955.3,2022-11-14,Yes,auto-generated record
CUST100442,57.0,Female,South,84894.01,9,703.76,5348.98,2023-08-17,Yes,auto-generated record
CUST100443,18.0,Female,East,78389.49,19,676.31,13691.47,2024-02-14,No,auto-generated record
CUST100444,34.0,Male,Central,52665.14,13,1405.42,14587.2,2024-03-11,Yes,auto-generated record
CUST100445,18.0,Male,Central,60121.21,10,1297.86,12814.87,2022-03-24,Yes,auto-generated record
CUST100446,20.0,Female,North,56939.82,13,2099.34,20148.45,2022-05-26,Yes,auto-generated record
CUST100447,32.0,Female,North,15000.0,11,1804.19,14046.11,2022-07-08,No,auto-generated record
CUST100448,43.0,Male,South,79500.98,13,377.51,5111.42,2022-11-06,Yes,auto-generated record
CUST100449,28.0,Female,West,80721.48,9,401.67,3475.22,2024-04-20,Yes,auto-generated record
CUST100450,40.0,Male,South,18713.35,7,1510.71,8328.32,2023-04-10,Yes,auto-generated record
CUST100451,28.0,Female,South,38449.38,9,1826.63,16720.79,2022-09-12,Yes,auto-generated record
CUST100452,57.0,Female,South,62468.24,11,2850.83,26648.59,2024-01-21,Yes,auto-generated record
CUST100453,30.0,Female,North,54368.19,11,1246.44,14138.72,2024-03-06,No,auto-generated record
CUST100454,61.0,Male,Central,84089.74,15,,23086.84,2024-06-03,No,auto-generated record
CUST100455,59.0,Female,West,85635.41,10,909.2,6435.8,2024-02-14,Yes,auto-generated record
CUST100456,26.0,Male,South,44747.77,12,3244.94,41522.85,2023-07-08,Yes,auto-generated record
CUST100457,44.0,Male,West,72289.05,9,1033.86,6518.3,2022-01-13,Yes,auto-generated record
CUST100458,32.0,Male,East,44897.23,12,1474.22,15322.71,2022-10-05,No,auto-generated record
CUST100459,55.0,Female,East,57798.64,8,1629.8,14247.78,2023-09-08,Yes,auto-generated record
CUST100460,41.0,Male,South,63452.44,13,1698.3,21575.16,2022-09-30,No,auto-generated record
CUST100461,59.0,Female,East,74400.95,8,,16449.03,2024-01-20,Yes,auto-generated record
CUST100462,35.0,M,Central,46115.97,10,1416.34,10313.1,2023-09-26,No,auto-generated record
CUST100463,34.0,Other,West,91384.41,18,2329.58,34646.42,2023-07-22,No,auto-generated record
CUST100464,28.0,Female,Central,58970.9,14,1939.75,24933.0,2022-02-14,No,auto-generated record
CUST100465,39.0,Female,North,,8,1268.08,7835.73,2024-02-08,No,auto-generated record
CUST100466,42.0,Female,East,,17,1442.67,20871.08,2023-01-16,Yes,auto-generated record
CUST100467,38.0,Male,South,46944.06,5,1569.96,5776.95,2024-03-20,Yes,auto-generated record
CUST100468,41.0,Male,North,64806.97,13,1870.8,26608.11,2024-06-06,No,auto-generated record
CUST100469,46.0,Female,South,16637.14,8,2379.14,19062.89,2023-02-02,Yes,auto-generated record
CUST100470,36.0,Female,North,26840.28,13,2302.11,27996.03,2023-10-21,Yes,auto-generated record
CUST100471,30.0,Female,South,49293.71,8,185.76,1507.93,2023-04-03,Yes,auto-generated record
CUST100472,25.0,Male,West,45943.47,7,2772.49,15399.72,2022-10-05,No,auto-generated record
CUST100473,31.0,,West,49726.51,9,1270.85,8856.82,2022-12-16,No,auto-generated record
CUST100474,33.0,Male,West,45082.05,7,1244.21,9015.45,2022-07-26,Yes,auto-generated record
CUST100475,50.0,Male,North,72351.6,8,1964.76,16180.25,2022-04-29,No,auto-generated record
CUST100476,48.0,Male,North,83097.55,11,610.65,5836.17,2023-09-24,Yes,auto-generated record
CUST100477,29.0,Male,North,46476.32,11,,25117.66,2023-09-20,No,auto-generated record
CUST100478,45.0,Female,North,79044.25,11,1961.01,15982.2,2022-11-01,Yes,auto-generated record
CUST100479,27.0,Female,North,61851.07,8,899.28,6182.94,2023-02-19,No,auto-generated record
CUST100480,47.0,Female,Central,39290.31,8,2448.07,16887.42,2023-08-09,Yes,auto-generated record
CUST100481,,Male,Central,27996.9,7,617.17,3799.72,2024-05-03,Yes,auto-generated record
CUST100482,,Male,North,62534.77,16,1730.75,26442.96,2023-06-30,No,auto-generated record
CUST100483,35.0,Male,South,76790.74,11,2166.4,19392.24,2023-06-05,Yes,auto-generated record
CUST100484,40.0,Female,Central,42317.71,6,1552.23,7831.2,2022-12-07,Yes,auto-generated record
CUST100485,36.0,Male,East,20037.4,11,2490.04,26762.12,2023-08-05,Yes,auto-generated record
CUST100486,25.0,Female,South,71840.29,9,1870.71,12329.91,2023-06-25,Yes,auto-generated record
CUST100487,39.0,M,East,79374.9,11,460.09,3905.02,2024-03-09,Yes,auto-generated record
