transaction_id,customer_id,purchase_date,amount,quantity,product_category,payment_method,discount_applied,source,age,location,customer_segment,registration_date,category_name,avg_price,inventory,last_updated,total_spending,spending_quartile,is_high_value,year,month,quarter,day_of_week,is_weekend,is_holiday_season,first_purchase_date,last_purchase_date,customer_age_days,recency_days,purchase_frequency,frequency_category,category_beauty,category_books,category_clothing,category_electronics,category_groceries,category_home  garden,category_sports,category_toys,rfm_recency,rfm_frequency,rfm_monetary
91.0,CUST_00154,2025-09-14 05:22:02.991724,133.67,4.0,books,PayPal,False,transactions,,,,,,,,,632.98,Q3,0,2025,9,3,Sunday,1,0,2025-09-14 05:22:02.991724,2026-03-25 05:22:03.002540,0,134,6,Regular,False,True,False,False,False,False,False,False,134,6,632.98
93.0,CUST_00359,2026-03-09 05:22:02.991734,186.59,1.0,groceries,Credit Card,True,transactions,,,,,,,,,501.77,Q4,1,2026,3,1,Monday,0,0,2026-01-13 05:22:02.991547,2026-07-28 05:22:02.999251,55,10,4,Occasional,False,False,False,False,True,False,False,False,10,4,501.77
94.0,CUST_00382,2025-11-26 05:22:02.991740,97.51,3.0,sports,PayPal,False,transactions,,,,,,,,,1186.79,Q3,0,2025,11,4,Wednesday,0,1,2025-08-23 05:22:02.998568,2026-08-04 05:22:02.999405,94,3,9,Regular,False,False,False,False,False,False,True,False,3,9,1186.79
95.0,CUST_00098,2025-09-24 05:22:02.991746,66.8,3.0,home  garden,Credit Card,False,transactions,,,,,,,,,212.0,Q2,0,2025,9,3,Wednesday,0,0,2025-09-24 05:22:02.991746,2026-02-24 05:22:02.995628,0,164,2,Occasional,False,False,False,False,False,True,False,False,164,2,212.0
96.0,CUST_00226,2026-07-21 05:22:02.991751,45.81,5.0,beauty,Credit Card,True,transactions,,,,,,,,,45.81,Q1,0,2026,7,3,Tuesday,0,0,2026-07-21 05:22:02.991751,2026-07-21 05:22:02.991751,0,17,1,One-time,True,False,False,False,False,False,False,False,17,1,45.81
97.0,CUST_00168,2026-01-07 05:22:02.991756,115.58,2.0,sports,PayPal,False,transactions,,,,,,,,,447.82,Q3,0,2026,1,1,Wednesday,0,0,2025-10-18 05:22:03.002656,2026-03-16 05:22:03.001995,80,143,4,Occasional,False,False,False,False,False,False,True,False,143,4,447.82
98.0,CUST_00468,2026-03-21 05:22:02.991763,58.95,2.0,books,Wallet,True,transactions,,,,,,,,,462.56000000000006,Q1,0,2026,3,1,Saturday,1,0,2025-09-06 05:22:02.993578,2026-07-29 05:22:02.998081,195,9,5,Occasional,False,True,False,False,False,False,False,False,9,5,462.56000000000006
99.0,CUST_00152,2026-02-15 05:22:02.991768,90.68,1.0,toys,Debit Card,True,transactions,,,,,,,,,940.64,Q2,0,2026,2,1,Sunday,1,0,2025-09-11 05:22:02.993442,2026-06-16 05:22:02.999768,156,52,9,Regular,False,False,False,False,False,False,False,True,52,9,940.64
100.0,CUST_00116,2025-08-26 05:22:02.991773,134.63,4.0,beauty,Wallet,False,transactions,,,,,,,,,273.93,Q3,0,2025,8,3,Tuesday,0,0,2025-08-26 05:22:02.991773,2026-04-28 05:22:02.991079,0,101,4,Occasional,True,False,False,False,False,False,False,False,101,4,273.93
101.0,CUST_00275,2026-06-05 05:22:02.991779,63.02,4.0,beauty,PayPal,False,transactions,,,,,,,,,425.59000000000003,Q2,0,2026,6,2,Friday,0,0,2025-08-20 05:22:03.000091,2026-06-05 05:22:02.991779,288,63,6,Regular,True,False,False,False,False,False,False,False,63,6,425.59000000000003
102.0,CUST_00422,2025-09-15 05:22:02.991784,141.75,3.0,clothing,Wallet,False,transactions,,,,,,,,,1100.56,Q4,1,2025,9,3,Monday,0,0,2025-09-09 05:22:02.994639,2026-05-25 05:22:02.994987,5,74,10,Regular,False,False,True,False,False,False,False,False,74,10,1100.56
103.0,CUST_00453,2025-10-24 05:22:02.991789,240.97,3.0,sports,Wallet,True,transactions,,,,,,,,,429.37,Q4,1,2025,10,4,Friday,0,0,2025-10-02 05:22:03.001741,2026-02-10 05:22:02.992218,21,178,3,Occasional,False,False,False,False,False,False,True,False,178,3,429.37
104.0,CUST_00155,2025-09-09 05:22:02.991795,117.5,4.0,clothing,Credit Card,False,transactions,,,,,,,,,504.53,Q3,0,2025,9,3,Tuesday,0,0,2025-08-31 05:22:02.997015,2026-03-23 05:22:02.993076,8,137,7,Regular,False,False,True,False,False,False,False,False,137,7,504.53
105.0,CUST_00253,2026-06-09 05:22:02.991800,78.31,1.0,sports,Debit Card,False,transactions,,,,,,,,,183.5,Q2,0,2026,6,2,Tuesday,0,0,2025-09-18 05:22:03.002523,2026-06-09 05:22:02.991800,263,59,3,Occasional,False,False,False,False,False,False,True,False,59,3,183.5
106.0,CUST_00190,2025-08-29 05:22:02.991840,60.53,5.0,groceries,Debit Card,True,transactions,,,,,,,,,262.55,Q2,0,2025,8,3,Friday,0,0,2025-08-29 05:22:02.991840,2026-07-16 05:22:02.994918,0,22,4,Occasional,False,False,False,False,True,False,False,False,22,4,262.55
107.0,CUST_00336,2026-06-18 05:22:02.991851,79.86,4.0,groceries,PayPal,False,transactions,,,,,,,,,168.3,Q2,0,2026,6,2,Thursday,0,0,2026-05-21 05:22:03.000459,2026-06-18 05:22:02.991851,27,50,2,Occasional,False,False,False,False,True,False,False,False,50,2,168.3
108.0,CUST_00190,2026-04-18 05:22:02.991859,106.19,4.0,toys,PayPal,False,transactions,,,,,,,,,262.55,Q3,0,2026,4,2,Saturday,1,0,2025-08-29 05:22:02.991840,2026-07-16 05:22:02.994918,232,22,4,Occasional,False,False,False,False,False,False,False,True,22,4,262.55
109.0,CUST_00352,2026-01-31 05:22:02.991865,195.77,5.0,beauty,PayPal,False,transactions,,,,,,,,,794.77,Q4,1,2026,1,1,Saturday,1,0,2025-10-08 05:22:02.997400,2026-05-12 05:22:03.001875,114,86,7,Regular,True,False,False,False,False,False,False,False,86,7,794.77
110.0,CUST_00063,2025-12-18 05:22:02.991872,78.99,1.0,sports,Credit Card,False,transactions,,,,,,,,,363.51,Q2,0,2025,12,4,Thursday,0,1,2025-12-18 05:22:02.991872,2026-07-14 05:22:02.992245,0,24,3,Occasional,False,False,False,False,False,False,True,False,24,3,363.51
111.0,CUST_00171,2026-04-05 05:22:02.991878,153.61,2.0,sports,Debit Card,False,transactions,,,,,,,,,320.76,Q4,1,2026,4,2,Sunday,1,0,2026-03-21 05:22:02.999331,2026-07-11 05:22:03.001946,14,26,3,Occasional,False,False,False,False,False,False,True,False,26,3,320.76
112.0,CUST_00417,2026-04-10 05:22:02.991884,145.1,3.0,home  garden,Credit Card,False,transactions,,,,,,,,,519.9,Q4,1,2026,4,2,Friday,0,0,2025-09-27 05:22:03.002068,2026-04-24 05:22:02.993293,194,105,5,Occasional,False,False,False,False,False,True,False,False,105,5,519.9
113.0,CUST_00075,2026-06-02 05:22:02.991889,151.9,5.0,books,Credit Card,False,transactions,,,,,,,,,407.97,Q4,1,2026,6,2,Tuesday,0,0,2025-11-09 05:22:02.996307,2026-07-11 05:22:02.994560,204,27,4,Occasional,False,True,False,False,False,False,False,False,27,4,407.97
114.0,CUST_00014,2026-06-01 05:22:02.991895,173.63,1.0,beauty,Debit Card,False,transactions,,,,,,,,,613.27,Q4,1,2026,6,2,Monday,0,0,2025-08-16 05:22:02.999860,2026-06-01 05:22:02.991895,288,67,6,Regular,True,False,False,False,False,False,False,False,67,6,613.27
116.0,CUST_00382,2026-07-06 05:22:02.991905,54.12,4.0,toys,Credit Card,False,transactions,,,,,,,,,1186.79,Q1,0,2026,7,3,Monday,0,0,2025-08-23 05:22:02.998568,2026-08-04 05:22:02.999405,316,3,9,Regular,False,False,False,False,False,False,False,True,3,9,1186.79
117.0,CUST_00114,2025-09-27 05:22:02.991910,190.34,1.0,books,Credit Card,False,transactions,,,,,,,,,837.96,Q4,1,2025,9,3,Saturday,1,0,2025-09-26 05:22:02.994732,2026-07-06 05:22:03.002152,0,31,6,Regular,False,True,False,False,False,False,False,False,31,6,837.96
118.0,CUST_00246,2026-01-14 05:22:02.991916,67.18,4.0,clothing,Wallet,False,transactions,,,,,,,,,298.88,Q2,0,2026,1,1,Wednesday,0,0,2025-09-05 05:22:03.001004,2026-01-14 05:22:02.991916,130,205,4,Occasional,False,False,True,False,False,False,False,False,205,4,298.88
119.0,CUST_00042,2026-02-24 05:22:02.991921,86.25,5.0,home  garden,PayPal,False,transactions,,,,,,,,,294.77,Q2,0,2026,2,1,Tuesday,0,0,2025-12-10 05:22:02.991175,2026-02-24 05:22:02.991921,76,164,3,Occasional,False,False,False,False,False,True,False,False,164,3,294.77
120.0,CUST_00300,2025-10-31 05:22:02.991927,36.64,3.0,groceries,PayPal,False,transactions,,,,,,,,,1011.3299999999999,Q1,0,2025,10,4,Friday,0,0,2025-08-16 05:22:02.995819,2026-06-27 05:22:02.997671,75,41,8,Regular,False,False,False,False,True,False,False,False,41,8,1011.3299999999999
121.0,CUST_00310,2025-12-30 05:22:02.991932,99.21,1.0,clothing,Debit Card,False,transactions,,,,,,,,,304.24,Q3,0,2025,12,4,Tuesday,0,1,2025-10-17 05:22:02.996107,2026-06-02 05:22:02.996358,73,66,4,Occasional,False,False,True,False,False,False,False,False,66,4,304.24
122.0,CUST_00455,2026-04-13 05:22:02.991938,193.52,4.0,beauty,Wallet,False,transactions,,,,,,,,,729.98,Q4,1,2026,4,2,Monday,0,0,2025-11-02 05:22:02.997875,2026-07-12 05:22:02.995339,161,26,6,Regular,True,False,False,False,False,False,False,False,26,6,729.98
123.0,CUST_00049,2026-02-28 05:22:02.991943,126.99,4.0,beauty,PayPal,True,transactions,,,,,,,,,477.57,Q3,0,2026,2,1,Saturday,1,0,2025-10-04 05:22:02.998817,2026-05-05 05:22:02.992702,146,94,4,Occasional,True,False,False,False,False,False,False,False,94,4,477.57
124.0,CUST_00352,2025-12-08 05:22:02.991949,136.47,1.0,clothing,Credit Card,False,transactions,,,,,,,,,794.77,Q3,0,2025,12,4,Monday,0,1,2025-10-08 05:22:02.997400,2026-05-12 05:22:03.001875,60,86,7,Regular,False,False,True,False,False,False,False,False,86,7,794.77
125.0,CUST_00382,2026-01-29 05:22:02.991960,21.93,2.0,electronics,PayPal,False,transactions,,,,,,,,,1186.79,Q1,0,2026,1,1,Thursday,0,0,2025-08-23 05:22:02.998568,2026-08-04 05:22:02.999405,158,3,9,Regular,False,False,False,True,False,False,False,False,3,9,1186.79
126.0,CUST_00211,2026-02-07 05:22:02.991967,61.85,4.0,electronics,PayPal,False,transactions,,,,,,,,,501.6,Q2,0,2026,2,1,Saturday,1,0,2025-12-14 05:22:03.000719,2026-05-03 05:22:03.002296,54,95,5,Occasional,False,False,False,True,False,False,False,False,95,5,501.6
127.0,CUST_00296,2025-11-21 05:22:02.991972,52.43,2.0,home  garden,Debit Card,True,transactions,,,,,,,,,686.35,Q1,0,2025,11,4,Friday,0,1,2025-09-18 05:22:02.993315,2026-06-03 05:22:02.998605,63,65,6,Regular,False,False,False,False,False,True,False,False,65,6,686.35
128.0,CUST_00180,2025-10-27 05:22:02.991978,141.86,3.0,clothing,Debit Card,True,transactions,,,,,,,,,330.72,Q4,1,2025,10,4,Monday,0,0,2025-10-27 05:22:02.991978,2025-10-30 05:22:02.996058,0,281,2,Occasional,False,False,True,False,False,False,False,False,281,2,330.72
129.0,CUST_00433,2025-10-24 05:22:02.991987,38.54,5.0,electronics,PayPal,False,transactions,,,,,,,,,38.54,Q1,0,2025,10,4,Friday,0,0,2025-10-24 05:22:02.991987,2025-10-24 05:22:02.991987,0,287,1,One-time,False,False,False,True,False,False,False,False,287,1,38.54
131.0,CUST_00290,2025-09-05 05:22:02.991999,83.51,4.0,clothing,Credit Card,False,transactions,,,,,,,,,616.6,Q2,0,2025,9,3,Friday,0,0,2025-09-04 05:22:02.994815,2026-05-23 05:22:02.995583,0,76,6,Regular,False,False,True,False,False,False,False,False,76,6,616.6
132.0,CUST_00272,2026-04-19 05:22:02.992004,37.81,4.0,groceries,Debit Card,False,transactions,,,,,,,,,308.94,Q1,0,2026,4,2,Sunday,1,0,2026-02-12 05:22:02.991263,2026-06-20 05:22:02.996574,66,48,3,Occasional,False,False,False,False,True,False,False,False,48,3,308.94
133.0,CUST_00370,2026-02-22 05:22:02.992009,58.02,5.0,clothing,Debit Card,False,transactions,,,,,,,,,255.55,Q1,0,2026,2,1,Sunday,1,0,2025-11-12 05:22:03.002843,2026-04-18 05:22:02.998697,101,111,4,Occasional,False,False,True,False,False,False,False,False,111,4,255.55
134.0,CUST_00317,2026-07-13 05:22:02.992015,169.65,1.0,books,Wallet,False,transactions,,,,,,,,,444.56,Q4,1,2026,7,3,Monday,0,0,2025-09-06 05:22:03.001128,2026-07-13 05:22:02.992015,309,25,3,Occasional,False,True,False,False,False,False,False,False,25,3,444.56
135.0,CUST_00227,2026-01-07 05:22:02.992020,83.33,3.0,sports,Credit Card,False,transactions,,,,,,,,,785.0,Q2,0,2026,1,1,Wednesday,0,0,2025-08-27 05:22:02.991067,2026-05-25 05:22:02.997848,133,74,7,Regular,False,False,False,False,False,False,True,False,74,7,785.0
136.0,CUST_00057,2026-03-15 05:22:02.992025,33.28,5.0,toys,PayPal,False,transactions,,,,,,,,,429.26,Q1,0,2026,3,1,Sunday,1,0,2025-11-14 05:22:02.997051,2026-06-02 05:22:02.998649,120,66,4,Occasional,False,False,False,False,False,False,False,True,66,4,429.26
137.0,CUST_00203,2025-10-05 05:22:02.992030,31.01,1.0,electronics,Debit Card,True,transactions,,,,,,,,,479.35,Q1,0,2025,10,4,Sunday,1,0,2025-08-15 05:22:02.998114,2026-07-19 05:22:03.001094,50,19,6,Regular,False,False,False,True,False,False,False,False,19,6,479.35
138.0,CUST_00392,2026-03-30 05:22:02.992036,138.9,3.0,beauty,Wallet,True,transactions,,,,,,,,,705.46,Q3,0,2026,3,1,Monday,0,0,2025-10-17 05:22:02.991142,2026-05-31 05:22:03.003244,164,67,7,Regular,True,False,False,False,False,False,False,False,67,7,705.46
139.0,CUST_00090,2026-06-02 05:22:02.992041,125.46,4.0,sports,PayPal,False,transactions,,,,,,,,,544.84,Q3,0,2026,6,2,Tuesday,0,0,2025-09-06 05:22:03.000824,2026-07-23 05:22:02.993689,268,15,6,Regular,False,False,False,False,False,False,True,False,15,6,544.84
140.0,CUST_00442,2026-07-17 05:22:02.992046,44.18,4.0,electronics,Credit Card,True,transactions,,,,,,,,,761.14,Q1,0,2026,7,3,Friday,0,0,2026-01-24 05:22:03.001051,2026-07-17 05:22:02.992046,173,21,7,Regular,False,False,False,True,False,False,False,False,21,7,761.14
141.0,CUST_00295,2025-12-31 05:22:02.992052,113.97,5.0,groceries,Wallet,False,transactions,,,,,,,,,742.64,Q3,0,2025,12,4,Wednesday,0,1,2025-12-31 05:22:02.992052,2026-08-06 05:22:02.996409,0,1,6,Regular,False,False,False,False,True,False,False,False,1,6,742.64
142.0,CUST_00208,2026-07-28 05:22:02.992057,90.72,3.0,home  garden,Wallet,True,transactions,,,,,,,,,90.72,Q2,0,2026,7,3,Tuesday,0,0,2026-07-28 05:22:02.992057,2026-07-28 05:22:02.992057,0,10,1,One-time,False,False,False,False,False,True,False,False,10,1,90.72
143.0,CUST_00471,2026-02-03 05:22:02.992062,46.3,1.0,groceries,Debit Card,False,transactions,,,,,,,,,359.9,Q1,0,2026,2,1,Tuesday,0,0,2025-09-25 05:22:02.996467,2026-07-17 05:22:02.992998,130,21,5,Occasional,False,False,False,False,True,False,False,False,21,5,359.9
144.0,CUST_00206,2025-11-12 05:22:02.992067,247.59,1.0,groceries,PayPal,False,transactions,,,,,,,,,1233.1399999999999,Q4,1,2025,11,4,Wednesday,0,1,2025-09-25 05:22:02.999905,2026-06-26 05:22:02.993468,47,42,8,Regular,False,False,False,False,True,False,False,False,42,8,1233.1399999999999
145.0,CUST_00399,2026-05-13 05:22:02.992073,198.96,1.0,clothing,Debit Card,True,transactions,,,,,,,,,198.96,Q4,1,2026,5,2,Wednesday,0,0,2026-05-13 05:22:02.992073,2026-05-13 05:22:02.992073,0,86,1,One-time,False,False,True,False,False,False,False,False,86,1,198.96
146.0,CUST_00179,2026-02-09 05:22:02.992078,151.0,2.0,sports,PayPal,False,transactions,,,,,,,,,788.22,Q4,1,2026,2,1,Monday,0,0,2026-02-04 05:22:02.999847,2026-07-25 05:22:03.001062,4,13,7,Regular,False,False,False,False,False,False,True,False,13,7,788.22
147.0,CUST_00309,2026-05-21 05:22:02.992083,169.91,1.0,home  garden,Wallet,False,transactions,,,,,,,,,937.38,Q4,1,2026,5,2,Thursday,0,0,2026-01-24 05:22:02.997613,2026-07-18 05:22:02.992886,116,20,5,Occasional,False,False,False,False,False,True,False,False,20,5,937.38
148.0,CUST_00289,2025-10-15 05:22:02.992091,160.74,4.0,beauty,PayPal,False,transactions,,,,,,,,,558.95,Q4,1,2025,10,4,Wednesday,0,0,2025-09-15 05:22:02.994880,2026-07-17 05:22:02.992431,29,21,4,Occasional,True,False,False,False,False,False,False,False,21,4,558.95
149.0,CUST_00035,2025-12-10 05:22:02.992097,74.15,4.0,books,Credit Card,False,transactions,,,,,,,,,362.19,Q2,0,2025,12,4,Wednesday,0,1,2025-12-03 05:22:02.999636,2026-06-17 05:22:02.992832,6,51,6,Regular,False,True,False,False,False,False,False,False,51,6,362.19
150.0,CUST_00038,2026-03-02 05:22:02.992102,96.44,4.0,,PayPal,True,transactions,,,,,,,,,686.39,Q3,0,2026,3,1,Monday,0,0,2025-12-06 05:22:02.999867,2026-07-11 05:22:02.994684,85,27,6,Regular,False,False,False,False,False,False,False,False,27,6,686.39
151.0,CUST_00040,2025-09-11 05:22:02.992107,195.44,1.0,groceries,Credit Card,False,transactions,,,,,,,,,613.99,Q4,1,2025,9,3,Thursday,0,0,2025-09-11 05:22:02.992107,2026-07-01 05:22:03.001485,0,37,6,Regular,False,False,False,False,True,False,False,False,37,6,613.99
152.0,CUST_00415,2025-10-19 05:22:02.992117,57.55,2.0,beauty,Debit Card,True,transactions,,,,,,,,,266.84999999999997,Q1,0,2025,10,4,Sunday,1,0,2025-09-19 05:22:03.001567,2026-05-01 05:22:02.999012,29,98,4,Occasional,True,False,False,False,False,False,False,False,98,4,266.84999999999997
153.0,CUST_00231,2026-06-16 05:22:02.992123,178.36,3.0,clothing,Debit Card,False,transactions,,,,,,,,,375.59000000000003,Q4,1,2026,6,2,Tuesday,0,0,2025-08-14 05:22:03.002382,2026-06-16 05:22:02.992123,305,52,2,Occasional,False,False,True,False,False,False,False,False,52,2,375.59000000000003
154.0,CUST_00363,2025-12-26 05:22:02.992129,99.39,4.0,home  garden,PayPal,False,transactions,,,,,,,,,707.75,Q3,0,2025,12,4,Friday,0,1,2025-12-02 05:22:03.003136,2026-06-25 05:22:02.992150,23,43,6,Regular,False,False,False,False,False,True,False,False,43,6,707.75
155.0,CUST_00397,2026-02-15 05:22:02.992134,40.34,5.0,electronics,PayPal,False,transactions,,,,,,,,,500.53000000000003,Q1,0,2026,2,1,Sunday,1,0,2026-01-25 05:22:03.000063,2026-05-31 05:22:02.993410,20,68,8,Regular,False,False,False,True,False,False,False,False,68,8,500.53000000000003
156.0,CUST_00049,2025-10-26 05:22:02.992139,167.87,4.0,books,Debit Card,False,transactions,,,,,,,,,477.57,Q4,1,2025,10,4,Sunday,1,0,2025-10-04 05:22:02.998817,2026-05-05 05:22:02.992702,21,94,4,Occasional,False,True,False,False,False,False,False,False,94,4,477.57
157.0,CUST_00299,2025-09-02 05:22:02.992145,134.33,2.0,beauty,Wallet,False,transactions,,,,,,,,,443.6,Q3,0,2025,9,3,Tuesday,0,0,2025-09-02 05:22:02.992145,2026-08-03 05:22:02.996164,0,4,4,Occasional,True,False,False,False,False,False,False,False,4,4,443.6
158.0,CUST_00363,2026-06-25 05:22:02.992150,107.68,3.0,groceries,PayPal,True,transactions,,,,,,,,,707.75,Q3,0,2026,6,2,Thursday,0,0,2025-12-02 05:22:03.003136,2026-06-25 05:22:02.992150,204,43,6,Regular,False,False,False,False,True,False,False,False,43,6,707.75
159.0,CUST_00344,2025-08-13 05:22:02.992156,164.05,5.0,clothing,Wallet,False,transactions,,,,,,,,,682.0,Q4,1,2025,8,3,Wednesday,0,0,2025-08-13 05:22:02.992156,2026-08-04 05:22:03.000735,0,3,6,Regular,False,False,True,False,False,False,False,False,3,6,682.0
160.0,CUST_00010,2026-02-03 05:22:02.992161,119.72,3.0,home  garden,PayPal,True,transactions,,,,,,,,,162.62,Q3,0,2026,2,1,Tuesday,0,0,2026-02-03 05:22:02.992161,2026-02-05 05:22:02.997784,0,183,2,Occasional,False,False,False,False,False,True,False,False,183,2,162.62
161.0,CUST_00249,2026-05-01 05:22:02.992166,82.72,2.0,home  garden,PayPal,True,transactions,,,,,,,,,444.15999999999997,Q2,0,2026,5,2,Friday,0,0,2025-09-10 05:22:03.002431,2026-07-28 05:22:02.997300,232,10,5,Occasional,False,False,False,False,False,True,False,False,10,5,444.15999999999997
162.0,CUST_00052,2025-11-21 05:22:02.992172,131.45,5.0,electronics,Debit Card,False,transactions,,,,,,,,,461.03,Q3,0,2025,11,4,Friday,0,1,2025-08-19 05:22:02.997206,2026-05-04 05:22:03.001907,93,94,4,Occasional,False,False,False,True,False,False,False,False,94,4,461.03
163.0,CUST_00079,2026-05-16 05:22:02.992177,209.49,2.0,home  garden,Credit Card,False,transactions,,,,,,,,,751.87,Q4,1,2026,5,2,Saturday,1,0,2025-08-11 05:22:02.991131,2026-07-16 05:22:02.999626,278,22,8,Regular,False,False,False,False,False,True,False,False,22,8,751.87
165.0,CUST_00123,2026-03-02 05:22:02.992188,194.21,4.0,sports,Wallet,False,transactions,,,,,,,,,228.02,Q4,1,2026,3,1,Monday,0,0,2025-11-16 05:22:02.995279,2026-03-02 05:22:02.992188,105,158,2,Occasional,False,False,False,False,False,False,True,False,158,2,228.02
166.0,CUST_00145,2026-01-24 05:22:02.992194,256.37,5.0,groceries,Debit Card,True,transactions,,,,,,,,,599.3100000000001,Q4,1,2026,1,1,Saturday,1,0,2025-08-19 05:22:02.997773,2026-07-23 05:22:02.996175,157,15,5,Occasional,False,False,False,False,True,False,False,False,15,5,599.3100000000001
167.0,CUST_00071,2026-04-01 05:22:02.992199,67.01,1.0,toys,Credit Card,True,transactions,,,,,,,,,214.56,Q2,0,2026,4,2,Wednesday,0,0,2025-12-31 05:22:02.997843,2026-05-16 05:22:02.995765,90,83,4,Occasional,False,False,False,False,False,False,False,True,83,4,214.56
169.0,CUST_00263,2026-05-24 05:22:02.992212,68.85,4.0,clothing,Debit Card,True,transactions,,,,,,,,,433.06,Q2,0,2026,5,2,Sunday,1,0,2025-09-22 05:22:03.000018,2026-07-28 05:22:02.994073,243,10,5,Occasional,False,False,True,False,False,False,False,False,10,5,433.06
170.0,CUST_00453,2026-02-10 05:22:02.992218,135.91,1.0,groceries,PayPal,False,transactions,,,,,,,,,429.37,Q3,0,2026,2,1,Tuesday,0,0,2025-10-02 05:22:03.001741,2026-02-10 05:22:02.992218,130,178,3,Occasional,False,False,False,False,True,False,False,False,178,3,429.37
171.0,CUST_00042,2026-01-28 05:22:02.992223,119.98,2.0,electronics,Credit Card,True,transactions,,,,,,,,,294.77,Q3,0,2026,1,1,Wednesday,0,0,2025-12-10 05:22:02.991175,2026-02-24 05:22:02.991921,49,164,3,Occasional,False,False,False,True,False,False,False,False,164,3,294.77
172.0,CUST_00333,2026-02-17 05:22:02.992228,34.12,2.0,,Wallet,False,transactions,,,,,,,,,411.41,Q1,0,2026,2,1,Tuesday,0,0,2026-02-17 05:22:02.992228,2026-07-02 05:22:02.996112,0,36,5,Occasional,False,False,False,False,False,False,False,False,36,5,411.41
173.0,CUST_00072,2025-08-11 05:22:02.992233,197.1,4.0,toys,Credit Card,False,transactions,,,,,,,,,639.12,Q4,1,2025,8,3,Monday,0,0,2025-08-11 05:22:02.992233,2026-07-20 05:22:02.996441,0,18,5,Occasional,False,False,False,False,False,False,False,True,18,5,639.12
174.0,CUST_00111,2026-05-23 05:22:02.992239,82.5,5.0,groceries,PayPal,False,transactions,,,,,,,,,481.33,Q2,0,2026,5,2,Saturday,1,0,2025-11-27 05:22:02.999162,2026-05-25 05:22:03.003178,176,73,4,Occasional,False,False,False,False,True,False,False,False,73,4,481.33
